image_id,mean,variance,sd,mad,medad,lc,lp,percentile_25,percentile_75,contrast,dissimilarity,homogeneity,ASM,energy,correlation,class
nonDem332.jpg,77.72396743881119,7301.544134915022,85.44907334146475,78.91373200309067,38.0,250,0.00314138986013986,0.0,158.0,197.35315479687415,7.377722600183915,0.4935362077686429,0.19384166161949645,0.4402745298328038,0.988310804081731,NonDemented
nonDem333.jpg,57.98866368006993,3920.4366339441444,62.61339021283023,58.03033663958486,30.0,254,0.00010926573426573427,0.0,116.0,100.14658430061536,4.922291255381424,0.5313010389172251,0.19592678965911597,0.4426361820492265,0.988731796643101,NonDemented
nonDem334.jpg,83.3138931381119,8019.752842382811,89.55307276907259,83.24137739104754,45.0,254,0.0023765297202797205,0.0,166.0,243.91171952427248,7.415707416104851,0.4982158132913795,0.19323105611005698,0.4395805456455699,0.9862149723536278,NonDemented
nonDem335.jpg,71.67818509615384,6358.5981670295505,79.7408187005222,73.01185743343196,35.0,252,0.00314138986013986,0.0,146.0,235.09813771152403,7.613140130240936,0.49429712484008503,0.19356594607822786,0.43996130065976014,0.9835433320718112,NonDemented
nonDem336.jpg,76.1991368006993,7051.633093660482,83.974002486844,77.21861169264658,37.0,255,0.003086756993006993,0.0,156.0,227.7004841316957,7.252946893218905,0.4953051072187299,0.19296158175479997,0.4392739256486776,0.9857219464763894,NonDemented
nonDem337.jpg,79.47063483391608,7398.190735152057,86.01273588923944,79.57651692256641,43.0,254,0.0027316433566433565,0.0,161.0,201.4921196088544,7.202429292316083,0.4956602611924067,0.1929965433976407,0.4393137186540396,0.9879295047936413,NonDemented
nonDem338.jpg,73.86511145104895,6204.780920026915,78.77043176234922,73.44792373554998,44.0,253,0.0028682255244755245,0.0,145.0,168.91914500077837,6.342360276350519,0.503075151063425,0.19406960939806495,0.44053332382246063,0.9876637934434472,NonDemented
nonDem339.jpg,75.71205747377623,7072.791624722222,84.09989075333108,77.01908938907705,36.0,255,0.0028135926573426575,0.0,153.0,201.30103611090453,7.534962075995281,0.4944745512718352,0.19427742111862079,0.4407691245069473,0.9877731642301943,NonDemented
nonDem34.jpg,75.59030812937063,6696.36209138233,81.83130263769684,75.99647989309915,37.0,250,0.002895541958041958,0.0,150.0,195.1760395290912,6.681628738238942,0.5042712650951604,0.19444190105978962,0.4409556679075456,0.9869779085646531,NonDemented
nonDem340.jpg,79.28753277972028,7542.332261526461,86.84660189970855,79.52374995857167,44.5,255,0.002458479020979021,0.0,160.0,217.54081533791032,7.544513490400277,0.4939156661656814,0.19320259170425644,0.4395481676725049,0.9873390941852173,NonDemented
nonDem341.jpg,64.52737106643356,5176.934456244302,71.95091699376945,65.76324005029949,30.0,250,0.002950174825174825,0.0,129.0,166.95701938887942,6.6712491667422,0.5047821250787256,0.19372647558786268,0.44014369879377196,0.9859440623698436,NonDemented
